'Elapsed time','Direct_1'
31.778,-9.9
31.779,-11.6
31.78,-14.3
31.781,-16.7
31.782,-18.2
31.783,-18.2
31.784,-16.9
31.785,-14.8
31.786,-12.9
31.787,-12.3
31.788,-13.6
31.789,-16.7
31.79,-20.3
31.791,-22.9
31.792,-23.1
31.793,-20.9
31.794,-17.5
31.795,-14.7
31.796,-13.9
31.797,-15
31.798,-16.8
31.799,-17.5
31.8,-16.4
31.801,-14
31.802,-11.8
31.803,-11
31.804,-11.9
31.805,-13.6
31.806,-14.9
31.807,-15.4
31.808,-15.6
31.809,-16.3
31.81,-18
31.811,-20.1
31.812,-21.4
31.813,-20.7
31.814,-18.3
31.815,-15.5
31.816,-13.8
31.817,-14.1
31.818,-15.9
31.819,-17.6
31.82,-17.8
31.821,-16.3
31.822,-13.9
31.823,-11.9
31.824,-11.4
31.825,-12.2
31.826,-13.6
31.827,-14.6
31.828,-14.9
31.829,-15.1
31.83,-15.8
31.831,-17.3
31.832,-19
31.833,-20
31.834,-19.3
31.835,-17.2
31.836,-14.8
31.837,-13.5
31.838,-14.1
31.839,-16
31.84,-17.6
31.841,-17.5
31.842,-15.3
31.843,-11.9
31.844,-9.2
31.845,-8.7
31.846,-10.8
31.847,-14.5
31.848,-18
31.849,-20.1
31.85,-20.6
31.851,-19.8
31.852,-18.8
31.853,-17.9
31.854,-17.4
31.855,-16.8
31.856,-16
31.857,-15.1
31.858,-14.6
31.859,-14.9
31.86,-16.1
31.861,-18.1
31.862,-20.4
31.863,-22.5
31.864,-23.6
31.865,-23.3
31.866,-21.7
31.867,-19.4
31.868,-17.3
31.869,-16
31.87,-15.9
31.871,-16.2
31.872,-16.4
31.873,-15.7
31.874,-14.6
31.875,-13.8
31.876,-14.1
31.877,-15.8
31.878,-18.5
31.879,-21.1
31.88,-22.5
31.881,-22.5
31.882,-21.3
31.883,-19.8
31.884,-18.8
31.885,-18.9
31.886,-19.8
31.887,-20.8
31.888,-21.2
31.889,-20.5
31.89,-18.9
31.891,-17.3
31.892,-16.5
31.893,-17
31.894,-18.5
31.895,-19.9
31.896,-20.4
31.897,-19.8
31.898,-18.9
31.899,-18.8
31.9,-20.2
31.901,-22.8
31.902,-25.2
31.903,-26
31.904,-24.6
31.905,-21.7
31.906,-18.7
31.907,-16.9
31.908,-16.7
31.909,-17.5
31.91,-18.4
31.911,-18.9
31.912,-19.1
31.913,-19.5
31.914,-20.3
31.915,-21.1
31.916,-21.3
31.917,-20.6
31.918,-19.3
31.919,-18.3
31.92,-18.4
31.921,-19.7
31.922,-21.6
31.923,-23.3
31.924,-23.9
31.925,-23.3
31.926,-21.9
31.927,-20.2
31.928,-18.8
31.929,-17.9
31.93,-17.5
31.931,-17.9
31.932,-19.1
31.933,-21
31.934,-23
31.935,-24.3
31.936,-24.3
31.937,-22.8
31.938,-20.3
31.939,-17.9
31.94,-16.6
31.941,-16.9
31.942,-18.5
31.943,-20.5
31.944,-21.9
31.945,-21.9
31.946,-20.7
31.947,-18.9
31.948,-17.4
31.949,-16.6
31.95,-16.5
31.951,-16.7
31.952,-16.6
31.953,-16.2
31.954,-15.5
31.955,-15.2
31.956,-15.5
31.957,-16.5
31.958,-17.8
31.959,-18.6
31.96,-18.6
31.961,-17.8
31.962,-16.7
31.963,-16
31.964,-15.9
31.965,-16.2
31.966,-16.5
31.967,-16.2
31.968,-15.2
31.969,-14.2
31.97,-13.6
31.971,-14.1
31.972,-15.6
31.973,-17.3
31.974,-18.5
31.975,-18.8
31.976,-18.3
31.977,-17.5
31.978,-17.1
31.979,-17.1
31.98,-17.3
31.981,-17.6
31.982,-18
31.983,-18.7
31.984,-19.9
31.985,-21.3
31.986,-22.3
31.987,-22.2
31.988,-21.1
31.989,-19.8
31.99,-19.7
31.991,-21.5
31.992,-24.8
31.993,-28
31.994,-29.4
31.995,-28.1
31.996,-25.1
31.997,-22.1
31.998,-20.9
31.999,-21.9
32,-24.3
32.001,-26.3
32.002,-26.8
32.003,-25.5
32.004,-23.5
32.005,-21.6
32.006,-20.6
32.007,-20.2
32.008,-19.8
32.009,-19.1
32.01,-18.3
32.011,-17.8
32.012,-18.1
32.013,-19.1
32.014,-20
32.015,-20
32.016,-18.6
32.017,-15.5
32.018,-11.3
32.019,-6.6
32.02,-2.6
32.021,0
32.022,0.7
32.023,-0.3
32.024,-2.2
32.025,-4.2
32.026,-5.5
32.027,-5.9
32.028,-5.6
32.029,-5.1
32.03,-4.7
32.031,-4.5
32.032,-4.8
32.033,-5.4
32.034,-6.2
32.035,-7.1
32.036,-8
32.037,-8.9
32.038,-10.1
32.039,-11.7
32.04,-13.6
32.041,-15.1
32.042,-15.2
32.043,-13.2
32.044,-9.8
32.045,-6.4
32.046,-5
32.047,-6.7
32.048,-11.1
32.049,-16.4
32.05,-20.5
32.051,-22.3
32.052,-22
32.053,-20.9
32.054,-19.7
32.055,-18.6
32.056,-17.2
32.057,-15.4
32.058,-13.9
32.059,-13.8
32.06,-15.8
32.061,-19.4
32.062,-22.8
32.063,-24.5
32.064,-23.8
32.065,-21.6
32.066,-19.5
32.067,-18.7
32.068,-19.4
32.069,-20.7
32.07,-21.5
32.071,-21.4
32.072,-20.8
32.073,-20.3
32.074,-20.5
32.075,-21.2
32.076,-22.2
32.077,-23.1
32.078,-23.6
32.079,-24
32.08,-23.9
32.081,-23.4
32.082,-22.5
32.083,-21.6
32.084,-21.4
32.085,-22.1
32.086,-23.4
32.087,-24.5
32.088,-24.7
32.089,-23.9
32.09,-22.7
32.091,-21.7
32.092,-21.3
32.093,-21.1
32.094,-20.6
32.095,-19.9
32.096,-19.2
32.097,-19.3
32.098,-20.1
32.099,-21.2
32.1,-21.8
32.101,-21.6
32.102,-20.9
32.103,-20.7
32.104,-21.3
32.105,-22.5
32.106,-23.2
32.107,-22.6
32.108,-21
32.109,-19.4
32.11,-18.8
32.111,-19.7
32.112,-21.4
32.113,-22.8
32.114,-23.4
32.115,-23.3
32.116,-23.4
32.117,-24.1
32.118,-24.9
32.119,-24.6
32.12,-22.4
32.121,-18.8
32.122,-15.1
32.123,-13.4
32.124,-14.7
32.125,-18.4
32.126,-22.8
32.127,-25.6
32.128,-25.3
32.129,-22.1
32.13,-17.6
32.131,-13.9
32.132,-12.9
32.133,-14.7
32.134,-18.4
32.135,-22.2
32.136,-24.8
32.137,-25.5
32.138,-24.6
32.139,-22.8
32.14,-20.7
32.141,-18.6
32.142,-16.8
32.143,-15.4
32.144,-14.8
32.145,-15.2
32.146,-16.4
32.147,-17.8
32.148,-18.6
32.149,-18.6
32.15,-18.1
32.151,-17.7
32.152,-18.1
32.153,-19.2
32.154,-20.6
32.155,-21.8
32.156,-22.4
32.157,-22.5
32.158,-22.5
32.159,-22.5
32.16,-21.8
32.161,-19.7
32.162,-15.5
32.163,-9.3
32.164,-2.1
32.165,4.9
32.166,10.8
32.167,15.7
32.168,20.8
32.169,27.7
32.17,37.201
32.171,48.401
32.172,59.001
32.173,66.001
32.174,67.201
32.175,62.501
32.176,53.601
32.177,43.301
32.178,33.601
32.179,24.7
32.18,15.1
32.181,3.3
32.182,-11.3
32.183,-27.4
32.184,-42.501
32.185,-54.301
32.186,-61.801
32.187,-65.301
32.188,-66.001
32.189,-64.901
32.19,-62.401
32.191,-58.301
32.192,-52.901
32.193,-46.701
32.194,-40.601
32.195,-35.201
32.196,-30.5
32.197,-26.3
32.198,-22.4
32.199,-19.2
32.2,-17.1
32.201,-16.4
32.202,-16.4
32.203,-16.4
32.204,-15.4
32.205,-13.7
32.206,-11.8
32.207,-10.8
32.208,-11
32.209,-11.9
32.21,-12.7
32.211,-13
32.212,-12.9
32.213,-13.2
32.214,-14.2
32.215,-15.6
32.216,-16.4
32.217,-16.1
32.218,-14.6
32.219,-12.8
32.22,-11.5
32.221,-11.3
32.222,-11.6
32.223,-11.7
32.224,-11.1
32.225,-10
32.226,-9.3
32.227,-9.6
32.228,-10.9
32.229,-12.4
32.23,-13.4
32.231,-13.6
32.232,-13.1
32.233,-12.5
32.234,-12
32.235,-11.7
32.236,-11
32.237,-9.7
32.238,-8
32.239,-6.3
32.24,-5.2
32.241,-5
32.242,-5.5
32.243,-6
32.244,-6.2
32.245,-5.9
32.246,-5.2
32.247,-4.6
32.248,-4.6
32.249,-5.5
32.25,-7
32.251,-8.6
32.252,-9.6
32.253,-9.8
32.254,-9.2
32.255,-8.6
32.256,-8.5
32.257,-9.2
32.258,-10.1
32.259,-10.7
32.26,-10.2
32.261,-8.8
32.262,-7.5
32.263,-7.1
32.264,-8.2
32.265,-10.4
32.266,-12.6
32.267,-13.8
32.268,-13.5
32.269,-12.2
32.27,-11.1
32.271,-11
32.272,-12.2
32.273,-13.9
32.274,-15.1
32.275,-15.2
32.276,-14.3
32.277,-13.6
32.278,-13.9
32.279,-15.7
32.28,-18.2
32.281,-20
32.282,-20.2
32.283,-18.5
32.284,-15.9
32.285,-13.7
32.286,-13
32.287,-13.7
32.288,-15.1
32.289,-15.9
32.29,-15.4
32.291,-13.9
32.292,-12.3
32.293,-11.7
32.294,-12.4
32.295,-14.4
32.296,-16.5
32.297,-17.9
32.298,-17.8
32.299,-16.7
32.3,-15.4
32.301,-14.5
32.302,-14.4
32.303,-14.5
32.304,-14.1
32.305,-12.9
32.306,-11.4
32.307,-10.9
32.308,-12.2
32.309,-14.8
32.31,-17.3
32.311,-17.8
32.312,-15.4
32.313,-11.1
32.314,-7.3
32.315,-6.1
32.316,-8.4
32.317,-12.8
32.318,-16.9
32.319,-18.6
32.32,-17.1
32.321,-13.7
32.322,-10.4
32.323,-8.9
32.324,-9.4
32.325,-11.1
32.326,-12.5
32.327,-12.7
32.328,-11.6
32.329,-9.9
32.33,-8.2
32.331,-7.4
32.332,-7.5
32.333,-8.3
32.334,-9.6
32.335,-10.8
32.336,-11.4
32.337,-11.3
32.338,-10.4
32.339,-9.2
32.34,-8.5
32.341,-9.2
32.342,-11.3
32.343,-13.9
32.344,-15.9
32.345,-15.7
32.346,-13.3
32.347,-9.7
32.348,-6.6
32.349,-5.7
32.35,-7.4
32.351,-10.5
32.352,-13.1
32.353,-13.7
32.354,-12.1
32.355,-9.5
32.356,-7.6
32.357,-7.5
32.358,-9.4
32.359,-12.2
32.36,-14.5
32.361,-15.5
32.362,-15.2
32.363,-14.2
32.364,-13.1
32.365,-12.4
32.366,-12.1
32.367,-12.3
32.368,-12.6
32.369,-12.6
32.37,-12.1
32.371,-10.9
32.372,-9.2
32.373,-7.4
32.374,-6.5
32.375,-7
32.376,-9
32.377,-12.1
32.378,-15.1
32.379,-17.2
32.38,-17.7
32.381,-16.7
32.382,-14.8
32.383,-13
32.384,-11.9
32.385,-12
32.386,-13.3
32.387,-15.2
32.388,-16.8
32.389,-17.4
32.39,-16.4
32.391,-14.4
32.392,-12
32.393,-10.4
32.394,-10.2
32.395,-11.6
32.396,-13.8
32.397,-15.8
32.398,-16.7
32.399,-16.4
32.4,-15.1
32.401,-14
32.402,-13.7
32.403,-14.6
32.404,-16.2
32.405,-17.5
32.406,-17.5
32.407,-15.9
32.408,-13.2
32.409,-10.7
32.41,-9.3
32.411,-9.3
32.412,-9.9
32.413,-10
32.414,-8.8
32.415,-6.6
32.416,-4.8
32.417,-4.8
32.418,-7
32.419,-10.3
32.42,-12.8
32.421,-12.7
32.422,-10.1
32.423,-6.3
32.424,-3.5
32.425,-3.2
32.426,-5.4
32.427,-8.7
32.428,-11.1
32.429,-11.5
32.43,-9.7
32.431,-6.8
32.432,-4.5
32.433,-3.7
32.434,-4.5
32.435,-6.4
32.436,-8.3
32.437,-9.5
32.438,-9.8
32.439,-9.4
32.44,-9
32.441,-9.2
32.442,-10.2
32.443,-11.6
32.444,-12.8
32.445,-12.9
32.446,-11.7
32.447,-9.5
32.448,-7.1
32.449,-5.4
32.45,-5
32.451,-5.8
32.452,-7.2
32.453,-8.4
32.454,-9
32.455,-9.2
32.456,-9.2
32.457,-9.5
32.458,-10.2
32.459,-11.5
32.46,-12.8
32.461,-13.6
32.462,-13.4
32.463,-11.7
32.464,-8.8
32.465,-5.2
32.466,-2.3
32.467,-0.9
32.468,-1.5
32.469,-3.5
32.47,-5.6
32.471,-6.5
32.472,-5.8
32.473,-4
32.474,-1.9
32.475,-0.6
32.476,-0.4
32.477,-0.9
32.478,-1.7
32.479,-2.6
32.48,-3.6
32.481,-4.3
32.482,-4.6
32.483,-4
32.484,-2.7
32.485,-1.2
32.486,-0.4
32.487,-0.9
32.488,-2.2
32.489,-3.1
32.49,-2.6
32.491,-0.5
32.492,2.2
32.493,3.8
32.494,3.5
32.495,1.6
32.496,-0.2
32.497,-0.7
32.498,0.7
32.499,2.9
32.5,4.5
32.501,4.5
32.502,2.7
32.503,0.4
32.504,-1.3
32.505,-1.7
32.506,-1
32.507,0.4
32.508,1.9
32.509,3.5
32.51,4.9
32.511,5.6
32.512,5.4
32.513,3.7
32.514,1
32.515,-2.3
32.516,-5.2
32.517,-7.2
32.518,-8.2
32.519,-8.5
32.52,-8.5
32.521,-8.6
32.522,-8.8
32.523,-9.1
32.524,-9.4
32.525,-9.4
32.526,-9
32.527,-8.1
32.528,-6.9
32.529,-6.2
32.53,-6.5
32.531,-8.1
32.532,-10.4
32.533,-12.5
32.534,-13.5
32.535,-13
32.536,-11.4
32.537,-9.5
32.538,-8.2
32.539,-7.6
32.54,-7.5
32.541,-7.5
32.542,-7.4
32.543,-7.8
32.544,-8.8
32.545,-10.5
32.546,-12.3
32.547,-13.2
32.548,-12.7
32.549,-11.1
32.55,-9.1
32.551,-8
32.552,-8.2
32.553,-9.8
32.554,-12
32.555,-13.8
32.556,-14.8
32.557,-14.7
32.558,-13.5
32.559,-11.6
32.56,-9.1
32.561,-6.4
32.562,-4.1
32.563,-3.1
32.564,-3.7
32.565,-5.8
32.566,-8.6
32.567,-11
32.568,-12.2
32.569,-12
32.57,-10.8
32.571,-9.5
32.572,-8.3
32.573,-7.4
32.574,-6.8
32.575,-6.3
32.576,-6.3
32.577,-7
32.578,-8.4
32.579,-10.1
32.58,-11.5
32.581,-11.9
32.582,-11.4
32.583,-10.2
32.584,-9.1
32.585,-8.2
32.586,-7.6
32.587,-7.3
32.588,-7
32.589,-6.8
32.59,-6.9
32.591,-7.2
32.592,-7.6
32.593,-7.9
32.594,-8
32.595,-7.8
32.596,-7.5
32.597,-7.3
32.598,-7.4
32.599,-8.1
32.6,-9.2
32.601,-10.6
32.602,-11.5
32.603,-11.3
32.604,-9.5
32.605,-6.4
32.606,-2.9
32.607,-0.3
32.608,0.4
32.609,-1
32.61,-3.7
32.611,-6.3
32.612,-7.8
32.613,-7.8
32.614,-6.9
32.615,-6.3
32.616,-6.6
32.617,-8.2
32.618,-10.3
32.619,-11.8
32.62,-12.1
32.621,-10.9
32.622,-8.6
32.623,-6
32.624,-3.7
32.625,-1.8
32.626,0.1
32.627,2.6
32.628,6.1
32.629,11.1
32.63,17.5
32.631,25.3
32.632,34.501
32.633,44.901
32.634,55.701
32.635,65.601
32.636,72.801
32.637,75.701
32.638,73.601
32.639,67.301
32.64,58.201
32.641,48.401
32.642,39.001
32.643,30
32.644,20.2
32.645,8.4
32.646,-5.7
32.647,-21
32.648,-35.501
32.649,-47.101
32.65,-54.501
32.651,-57.801
32.652,-58.201
32.653,-56.601
32.654,-53.801
32.655,-49.801
32.656,-44.401
32.657,-38.001
32.658,-31.4
32.659,-25.5
32.66,-20.8
32.661,-17.3
32.662,-14.6
32.663,-12.2
32.664,-10.4
32.665,-9.2
32.666,-8.7
32.667,-8.3
32.668,-7.2
32.669,-4.9
32.67,-2
32.671,0.5
32.672,1.2
32.673,-0.1
32.674,-2.9
32.675,-5.8
32.676,-7.6
32.677,-7.7
32.678,-6.7
32.679,-5.5
32.68,-4.7
32.681,-4.4
32.682,-4.4
32.683,-4.6
32.684,-4.9
32.685,-5.7
32.686,-7.1
32.687,-8.7
32.688,-9.9
32.689,-10.1
32.69,-9.1
32.691,-7.4
32.692,-5.5
32.693,-4.3
32.694,-3.9
32.695,-4.4
32.696,-5.7
32.697,-7.4
32.698,-9.6
32.699,-11.6
32.7,-12.8
32.701,-12.4
32.702,-10.1
32.703,-6.5
32.704,-2.9
32.705,-0.9
32.706,-1.2
32.707,-3.4
32.708,-5.9
32.709,-7.3
32.71,-7
32.711,-5.8
32.712,-5.5
32.713,-7.4
32.714,-11.6
32.715,-16.7
32.716,-20.8
32.717,-22.5
32.718,-21.7
32.719,-19.5
32.72,-17.4
32.721,-16.1
32.722,-15.9
32.723,-16.3
32.724,-16.7
32.725,-16.8
32.726,-16.8
32.727,-16.7
32.728,-16.8
32.729,-17.1
32.73,-17.7
32.731,-18.3
32.732,-18.5
32.733,-18.1
32.734,-16.7
32.735,-14.5
32.736,-12.2
32.737,-10.8
32.738,-11
32.739,-12.8
32.74,-15.5
32.741,-17.8
32.742,-18.2
32.743,-16.5
32.744,-13
32.745,-9.1
32.746,-6.5
32.747,-6
32.748,-7.7
32.749,-10.7
32.75,-13.6
32.751,-15.5
32.752,-16.2
32.753,-16.5
32.754,-17.4
32.755,-19.3
32.756,-21.6
32.757,-22.8
32.758,-21.8
32.759,-18.4
32.76,-14.1
32.761,-10.8
32.762,-9.9
32.763,-11.5
32.764,-14.2
32.765,-16
32.766,-16
32.767,-14.1
32.768,-11.6
32.769,-10
32.77,-9.8
32.771,-10.8
32.772,-12.2
32.773,-13.3
32.774,-13.9
32.775,-14.2
32.776,-14.6
32.777,-15.3
32.778,-15.8
32.779,-15.8
32.78,-15
32.781,-13.4
32.782,-11.5
32.783,-9.7
32.784,-8.7
32.785,-9
32.786,-10.9
32.787,-13.9
32.788,-17.1
32.789,-19
32.79,-18.5
32.791,-15.4
32.792,-10.8
32.793,-6.4
32.794,-4
32.795,-4.4
32.796,-7.1
32.797,-10.4
32.798,-12.7
32.799,-13
32.8,-11.6
32.801,-9.8
32.802,-9
32.803,-9.9
32.804,-12.3
32.805,-15.2
32.806,-17.3
32.807,-17.7
32.808,-16.1
32.809,-13.3
32.81,-10.3
32.811,-8.3
32.812,-8
32.813,-9.5
32.814,-12.2
32.815,-15.4
32.816,-18.1
32.817,-19.9
32.818,-20.7
32.819,-20.7
32.82,-20.5
32.821,-20.5
32.822,-20.7
32.823,-20.7
32.824,-20.1
32.825,-18.4
32.826,-15.6
32.827,-12.6
32.828,-10.6
32.829,-10.6
32.83,-12.5
32.831,-15.1
32.832,-17
32.833,-17
32.834,-15.5
32.835,-13.8
32.836,-13.6
32.837,-15.5
32.838,-18.6
32.839,-21.4
32.84,-22.7
32.841,-22.5
32.842,-21.7
32.843,-21.5
32.844,-22.1
32.845,-22.5
32.846,-21.8
32.847,-19.7
32.848,-16.9
32.849,-15.1
32.85,-15.2
32.851,-16.7
32.852,-18.2
32.853,-18.6
32.854,-17.6
32.855,-16.2
32.856,-15.6
32.857,-16.4
32.858,-18
32.859,-19.4
32.86,-19.6
32.861,-18.5
32.862,-16.9
32.863,-15.6
32.864,-15.2
32.865,-15.7
32.866,-16.7
32.867,-18
32.868,-19.4
32.869,-20.7
32.87,-21.5
32.871,-21.6
32.872,-21.2
32.873,-20.5
32.874,-19.9
32.875,-19.4
32.876,-19
32.877,-18.1
32.878,-16.8
32.879,-15.8
32.88,-15.8
32.881,-17.4
32.882,-20.4
32.883,-23.3
32.884,-24.8
32.885,-24.1
32.886,-21.5
32.887,-18.4
32.888,-16.3
32.889,-15.9
32.89,-16.9
32.891,-18.4
32.892,-19.5
32.893,-20.1
32.894,-20.1
32.895,-20.1
32.896,-19.8
32.897,-19.1
32.898,-17.6
32.899,-15.9
32.9,-14.8
32.901,-15.2
32.902,-17.4
32.903,-20.5
32.904,-23.1
32.905,-24.3
32.906,-24.2
32.907,-23.6
32.908,-23.7
32.909,-24.8
32.91,-26.1
32.911,-26.2
32.912,-24.5
32.913,-21.7
32.914,-19.6
32.915,-19.8
32.916,-22.4
32.917,-25.7
32.918,-27.1
32.919,-25.1
32.92,-20.4
32.921,-15.7
32.922,-13.7
32.923,-15.9
32.924,-21.2
32.925,-26.7
32.926,-29.5
32.927,-28.4
32.928,-24.4
32.929,-19.4
32.93,-15.4
32.931,-13.4
32.932,-13.3
32.933,-14.4
32.934,-16.4
32.935,-18.9
32.936,-21.3
32.937,-23
32.938,-23.1
32.939,-21.8
32.94,-20
32.941,-19
32.942,-19.7
32.943,-21.5
32.944,-22.9
32.945,-22.6
32.946,-20.2
32.947,-17
32.948,-14.6
32.949,-13.9
32.95,-14.6
32.951,-15.4
32.952,-15.2
32.953,-13.6
32.954,-11.3
32.955,-9.2
32.956,-7.7
32.957,-6.7
32.958,-5.8
32.959,-5.2
32.96,-5.3
32.961,-6.8
32.962,-9.5
32.963,-12.6
32.964,-14.9
32.965,-15.7
32.966,-15.2
32.967,-14.3
32.968,-13.8
32.969,-14.2
32.97,-15
32.971,-15.4
32.972,-14.6
32.973,-12.4
32.974,-9.5
32.975,-7
32.976,-5.8
32.977,-6.9
32.978,-10.3
32.979,-15
32.98,-19.7
32.981,-22.9
32.982,-23.8
32.983,-22.8
32.984,-21.2
32.985,-20.6
32.986,-21.7
32.987,-24
32.988,-26
32.989,-26.7
32.99,-25.6
32.991,-23.9
32.992,-23
32.993,-24.1
32.994,-26.8
32.995,-29.9
32.996,-31.7
32.997,-31.4
32.998,-29.5
32.999,-27.4
33,-26.4
33.001,-26.9
33.002,-28.4
33.003,-29.8
33.004,-30.3
33.005,-29.8
33.006,-28.6
33.007,-27.4
33.008,-26.7
33.009,-27.1
33.01,-28.7
33.011,-31.1
33.012,-33.501
33.013,-34.701
33.014,-34.001
33.015,-31.2
33.016,-27.4
33.017,-24.3
33.018,-23.6
33.019,-25.7
33.02,-29.8
33.021,-34.101
33.022,-36.901
33.023,-37.301
33.024,-35.701
33.025,-33.001
33.026,-30.4
33.027,-28.6
33.028,-27.8
33.029,-28.1
33.03,-29
33.031,-30.3
33.032,-31.5
33.033,-32.2
33.034,-32.1
33.035,-31.3
33.036,-30.2
33.037,-29.6
33.038,-29.7
33.039,-30.5
33.04,-31.4
33.041,-31.8
33.042,-31.3
33.043,-30.2
33.044,-29
33.045,-28.5
33.046,-28.9
33.047,-29.8
33.048,-30.6
33.049,-30.7
33.05,-30
33.051,-28.6
33.052,-27.3
33.053,-26.5
33.054,-26.4
33.055,-26.7
33.056,-27
33.057,-26.7
33.058,-25.6
33.059,-24
33.06,-22.8
33.061,-22.6
33.062,-23.8
33.063,-26.1
33.064,-28.2
33.065,-29.1
33.066,-28.2
33.067,-26.1
33.068,-24.1
33.069,-23.5
33.07,-24.7
33.071,-27
33.072,-28.9
33.073,-29.4
33.074,-28.4
33.075,-26.8
33.076,-26
33.077,-26.4
33.078,-27.8
33.079,-29.4
33.08,-30.4
33.081,-31
33.082,-31.5
33.083,-32.5
33.084,-33.801
33.085,-34.501
33.086,-33.501
33.087,-30.3
33.088,-25.4
33.089,-19.8
33.09,-14.9
33.091,-11
33.092,-7.7
33.093,-3.8
33.094,2.3
33.095,11.3
33.096,22.6
33.097,34.501
33.098,44.901
33.099,51.801
33.1,54.601
33.101,53.401
33.102,49.201
33.103,43.101
33.104,35.401
33.105,26.3
33.106,15.9
33.107,4.3
33.108,-8.3
33.109,-21.3
33.11,-34.601
33.111,-47.501
33.112,-59.301
33.113,-69.001
33.114,-75.401
33.115,-77.701
33.116,-76.101
33.117,-71.701
33.118,-66.001
33.119,-60.301
33.12,-55.401
33.121,-51.401
33.122,-47.901
33.123,-44.701
33.124,-41.401
33.125,-38.201
33.126,-35.401
33.127,-33.201
33.128,-32
33.129,-31.6
33.13,-31.5
33.131,-31.3
33.132,-30.4
33.133,-29
33.134,-27.4
33.135,-25.9
33.136,-24.9
33.137,-24.1
33.138,-23.2
33.139,-22.2
33.14,-21.6
33.141,-22.1
33.142,-24.1
33.143,-27.4
33.144,-31.1
33.145,-34.001
33.146,-35.301
33.147,-34.901
33.148,-33.101
33.149,-30.5
33.15,-27.7
33.151,-25.6
33.152,-24.7
33.153,-25.5
33.154,-27.8
33.155,-30.5
33.156,-32.3
33.157,-31.9
33.158,-29.4
33.159,-26.2
33.16,-24.4
33.161,-25.2
33.162,-28.4
33.163,-32.2
33.164,-34.401
33.165,-33.901
33.166,-31.2
33.167,-28.3
33.168,-27
33.169,-28
33.17,-30.1
33.171,-31.8
33.172,-31.5
33.173,-29.4
33.174,-26.5
33.175,-24.5
33.176,-24.5
33.177,-26.3
33.178,-29.1
33.179,-31.5
33.18,-33.001
33.181,-33.501
33.182,-33.301
33.183,-32.7
33.184,-32.1
33.185,-31.6
33.186,-31.2
33.187,-31.2
33.188,-31.5
33.189,-31.9
33.19,-31.8
33.191,-31
33.192,-29.5
33.193,-28.1
33.194,-27.7
33.195,-28.7
33.196,-31
33.197,-33.201
33.198,-33.801
33.199,-32
33.2,-28.3
33.201,-24.7
33.202,-23.3
33.203,-25.2
33.204,-29.8
33.205,-35.101
33.206,-38.501
33.207,-38.501
33.208,-35.501
33.209,-31.2
33.21,-27.5
33.211,-25.5
33.212,-25.1
33.213,-25.4
33.214,-25.2
33.215,-24.6
33.216,-24
33.217,-24.3
33.218,-25.9
33.219,-28.4
33.22,-30.9
33.221,-32.4
33.222,-32.5
33.223,-31.4
33.224,-29.7
33.225,-28.2
33.226,-27.6
33.227,-27.8
33.228,-28.6
33.229,-29.2
33.23,-29
33.231,-28
33.232,-26.7
33.233,-25.7
33.234,-25.7
33.235,-26.4
33.236,-27.6
33.237,-28.7
33.238,-29.7
33.239,-30.6
33.24,-31.6
33.241,-32.3
33.242,-32
33.243,-30.3
33.244,-27.5
33.245,-24.8
33.246,-23.8
33.247,-25.2
33.248,-28.6
33.249,-32.4
33.25,-35.101
33.251,-35.601
33.252,-34.401
33.253,-32.6
33.254,-31.3
33.255,-31.3
33.256,-32.2
33.257,-33.301
33.258,-33.601
33.259,-32.5
33.26,-30.3
33.261,-27.4
33.262,-24.8
33.263,-23.7
33.264,-24.5
33.265,-26.9
33.266,-29.7
33.267,-31.6
33.268,-31.5
33.269,-29.6
33.27,-27.1
33.271,-25.8
33.272,-26.8
33.273,-30
33.274,-34.201
33.275,-37.301
33.276,-38.201
33.277,-36.501
33.278,-33.501
33.279,-30.6
33.28,-28.9
33.281,-28.6
33.282,-28.8
33.283,-28.7
33.284,-28.1
33.285,-27.4
33.286,-27.7
33.287,-29.8
33.288,-33.201
33.289,-36.501
33.29,-38.301
33.291,-37.601
33.292,-34.601
33.293,-30.7
33.294,-27.4
33.295,-25.7
33.296,-26
33.297,-27.8
33.298,-30.4
33.299,-32.901
33.3,-34.701
33.301,-35.501
33.302,-35.101
33.303,-33.701
33.304,-32.1
33.305,-31.1
33.306,-31.1
33.307,-32.2
33.308,-33.501
33.309,-34.601
33.31,-35.001
33.311,-34.901
33.312,-34.601
33.313,-34.401
33.314,-34.201
33.315,-33.601
33.316,-32.5
33.317,-31.1
33.318,-30.1
33.319,-30.1
33.32,-31.2
33.321,-33.001
33.322,-34.601
33.323,-35.601
33.324,-35.701
33.325,-35.101
33.326,-34.301
33.327,-33.301
33.328,-32
33.329,-30
33.33,-27.4
33.331,-24.7
33.332,-22.8
33.333,-22.7
33.334,-24.7
33.335,-28.3
33.336,-32.1
33.337,-34.901
33.338,-35.601
33.339,-34.201
33.34,-31.3
33.341,-28.2
33.342,-26
33.343,-25.3
33.344,-26.2
33.345,-28.4
33.346,-31.1
33.347,-33.701
33.348,-35.501
33.349,-35.901
33.35,-34.901
33.351,-32.7
33.352,-30.1
33.353,-27.9
33.354,-26.7
33.355,-26.9
33.356,-27.9
33.357,-29.4
33.358,-30.5
33.359,-31
33.36,-30.9
33.361,-30.6
33.362,-30.5
33.363,-31
33.364,-32.2
33.365,-33.401
33.366,-34.101
